Municipio,Provincia,Comarca,cluster,CoordenadaX,CoordenadaY,Población,area_servicio,helipuerto_municipio,distancia_helipuerto
VILLASEXMIR,VALLADOLID,,VALLADOLID,327989.01,4611681.4,67,VALLADOLID,FUENSALDAÑA,26116.351757297394
VILLAVELLID,VALLADOLID,,VALLADOLID,310362.84,4618325.45,53,VALLADOLID,FUENSALDAÑA,42761.08051221456
ALCUBILLA DE NOGALES,ZAMORA,,ZAMORA,258490.03,4668093.3,108,ZAMORA,FONFRÍA,57589.300889405706
ARCOS DE LA POLVOROSA,ZAMORA,,ZAMORA,276290.44,4647093.27,216,ZAMORA,FONFRÍA,50192.375742103366
CERECINOS DE CAMPOS,ZAMORA,,ZAMORA,294040.81,4641568.32,234,ZAMORA,FONFRÍA,61991.5777138002
CUBO DE BENAVENTE,ZAMORA,,ZAMORA,238558.76,4668331.33,117,ZAMORA,FONFRÍA,54235.144509025995
FRIERA DE VALVERDE,ZAMORA,,ZAMORA,264265.16,4643893.29,127,ZAMORA,FONFRÍA,39412.080514874055
GRANJA DE MORERUELA,ZAMORA,,ZAMORA,272490.33,4632243.37,250,ZAMORA,FONFRÍA,38558.7606428554
GUARRATE,ZAMORA,,ZAMORA,295590.64,4573743.35,314,ZAMORA,FONFRÍA,69937.50850463945
MANZANAL DEL BARCO,ZAMORA,,ZAMORA,254590.07,4613443.31,128,ZAMORA,FONFRÍA,16134.427649179283
MILLES DE LA POLVOROSA,ZAMORA,,ZAMORA,273340.37,4644943.29,199,ZAMORA,FONFRÍA,46557.07754467645
MOLEZUELAS DE LA CARBALLEDA,ZAMORA,,ZAMORA,236432.73,4663768.31,46,ZAMORA,FONFRÍA,49713.76445793842
MOMBUEY,ZAMORA,,ZAMORA,224286.69,4657733.31,386,ZAMORA,FONFRÍA,45883.83243160256
MONTAMARTA,ZAMORA,,ZAMORA,266370.25,4614533.36,543,ZAMORA,FONFRÍA,27904.813569384427
MORALEJA DE SAYAGO,ZAMORA,,ZAMORA,248057.24,4563512.22,299,ZAMORA,FONFRÍA,51484.77574726342
MORALES DE REY,ZAMORA,,ZAMORA,269540.25,4660943.24,517,ZAMORA,FONFRÍA,56214.507128076315
OTERO DE BODAS,ZAMORA,,ZAMORA,238899.78,4647633.27,166,ZAMORA,FONFRÍA,33539.77835028856
PALACIOS DEL PAN,ZAMORA,,ZAMORA,260140.17,4609568.32,240,ZAMORA,FONFRÍA,22139.284490689766
PIEDRAHÍTA DE CASTRO,ZAMORA,,ZAMORA,272890.35,4617843.41,106,ZAMORA,FONFRÍA,34624.848114361484
POZUELO DE TÁBARA,ZAMORA,,ZAMORA,259310.07,4629993.33,145,ZAMORA,FONFRÍA,26212.074867301337
SAN MARTÍN DE VALDERADUEY,ZAMORA,,ZAMORA,294690.79,4632043.39,45,ZAMORA,FONFRÍA,59016.98813190821
SAN MIGUEL DEL VALLE,ZAMORA,,ZAMORA,293290.7,4656043.23,119,ZAMORA,FONFRÍA,69028.85217911826
SAN PEDRO DE LA NAVE-ALMENDRA,ZAMORA,,ZAMORA,256490.13,4608543.3,322,ZAMORA,FONFRÍA,18857.400064019967
SANTA CRISTINA DE LA POLVOROSA,ZAMORA,,ZAMORA,275190.41,4653443.24,1027,ZAMORA,FONFRÍA,53820.60079117414
SANTIBÁÑEZ DE VIDRIALES,ZAMORA,,ZAMORA,250729.9,4662843.27,844,ZAMORA,FONFRÍA,50265.33682192609
TAPIOLES,ZAMORA,,ZAMORA,292840.78,4636943.36,124,ZAMORA,FONFRÍA,58977.07743603806
TORREGAMONES,ZAMORA,,ZAMORA,234478.95,4597831.2,226,ZAMORA,FONFRÍA,16747.285111673667
VALDESCORRIEL,ZAMORA,,ZAMORA,292165.69,4655318.23,131,ZAMORA,FONFRÍA,67694.90647552338
VALLESA DE LA GUAREÑA,ZAMORA,,ZAMORA,304690.67,4556393.48,68,ÁVILA,MUÑANA,65943.02969294766
VILLALONSO,ZAMORA,,ZAMORA,308515.7,4607493.34,79,VALLADOLID,FUENSALDAÑA,46012.1313056676
VILLALUBE,ZAMORA,,ZAMORA,287930.55,4609593.37,147,ZAMORA,FONFRÍA,49666.23396240344
VIÑAS,ZAMORA,,ZAMORA,211730.74,4630543.2,160,ZAMORA,FONFRÍA,31391.541798675855
SANTA MARÍA DEL CUBILLO,ÁVILA,,ÁVILA,375653.72,4511183.93,322,ÁVILA,MUÑANA,48794.26144432249
SANTIAGO DEL COLLADO,ÁVILA,,ÁVILA,300111.68,4478546.93,162,ÁVILA,MUÑANA,33843.399964520446
SANTO DOMINGO DE LAS POSADAS,ÁVILA,,ÁVILA,362268.75,4519215.99,69,ÁVILA,MUÑANA,40553.5247730949
SANTO TOMÉ DE ZABARCOS,ÁVILA,,ÁVILA,338821.59,4516955.14,71,ÁVILA,MUÑANA,23567.80780561685
SOLANA DE RIOALMAR,ÁVILA,,ÁVILA,330273.53,4511608.12,138,ÁVILA,MUÑANA,16323.634971675574
TOLBAÑOS,ÁVILA,,ÁVILA,366518.69,4512404.97,86,ÁVILA,MUÑANA,40763.63768672761
TORMELLAS,ÁVILA,,ÁVILA,286723.7,4464625.18,35,SALAMANCA,LINARES DE RIOFRÍO,46707.14214527054
AGUILAR DE BUREBA,BURGOS,,BURGOS,473045.87,4715353.58,50,BURGOS,CARDEÑAJIMENO,37468.09842784236
AMEYUGO,BURGOS,,BURGOS,494993.09,4722642.37,108,BURGOS,CARDEÑAJIMENO,58436.66456527087
ARANDA DE DUERO,BURGOS,,BURGOS,442625.69,4613539.34,33757,SEGOVIA,TURÉGANO,63078.209641048576
ARIJA,BURGOS,,BURGOS,422967.71,4760568.5,115,PALENCIA,OSORNO LA MAYOR,73284.38243936907
BARRIOS DE COLINA,BURGOS,,BURGOS,461992.59,4693842.53,55,BURGOS,CARDEÑAJIMENO,14892.467191167461
BASCONCILLOS DEL TOZO,BURGOS,,BURGOS,418895.29,4728156.14,294,PALENCIA,OSORNO LA MAYOR,44479.6793553245
BRIVIESCA,BURGOS,,BURGOS,473406.79,4710782.56,6560,BURGOS,CARDEÑAJIMENO,34351.619969335676
COVARRUBIAS,BURGOS,,BURGOS,457067.24,4656292.44,505,BURGOS,CARDEÑAJIMENO,31443.058376694175
ESPINOSA DE LOS MONTEROS,BURGOS,,BURGOS,454993.55,4769442.7,1648,BURGOS,CARDEÑAJIMENO,82995.93336879145
FUENTEBUREBA,BURGOS,,BURGOS,480774.98,4720176.53,56,BURGOS,CARDEÑAJIMENO,46218.570708719366
FUENTELISENDO,BURGOS,,BURGOS,424939.33,4608379.1,99,SEGOVIA,TURÉGANO,52645.48837716726
GRISALEÑA,BURGOS,,BURGOS,478309.89,4715489.53,53,BURGOS,CARDEÑAJIMENO,41147.885408438604
HONTANGAS,BURGOS,,BURGOS,433644.5,4603757.9,99,SEGOVIA,TURÉGANO,50537.432953139076
HONTORIA DE VALDEARADOS,BURGOS,,BURGOS,456741.95,4621391.76,164,BURGOS,CARDEÑAJIMENO,65740.2032817254
HONTORIA DEL PINAR,BURGOS,,BURGOS,486342.12,4632916.61,610,SORIA,TARDELCUENDE,51535.09424495883
HOYALES DE ROA,BURGOS,,BURGOS,428215.38,4612313.89,212,SEGOVIA,TURÉGANO,57158.65248680775
HUERTA DE REY,BURGOS,,BURGOS,471092.14,4632141.66,881,BURGOS,CARDEÑAJIMENO,58853.149776067425
IBEAS DE JUARROS,BURGOS,,BURGOS,455792.49,4686592.57,1445,BURGOS,CARDEÑAJIMENO,6850.471444360598
LA HORRA,BURGOS,,BURGOS,427366.45,4621392.74,303,SEGOVIA,TURÉGANO,65883.42619747184
MERINDAD DE CUESTA-URRIA,BURGOS,,BURGOS,465793.31,4743342.67,270,BURGOS,CARDEÑAJIMENO,59127.06697253593
MERINDAD DE RÍO UBIERNA,BURGOS,,BURGOS,444002.46,4698531.67,1411,BURGOS,CARDEÑAJIMENO,12851.391915325325
MONCALVILLO,BURGOS,,BURGOS,483467.14,4644691.96,76,BURGOS,CARDEÑAJIMENO,54349.92319737201
NAVA DE ROA,BURGOS,,BURGOS,419711.32,4607218.31,199,SEGOVIA,TURÉGANO,50807.97692905368
OQUILLAS,BURGOS,,BURGOS,441371.87,4631232.39,49,BURGOS,CARDEÑAJIMENO,55949.811706397
PARDILLA,BURGOS,,BURGOS,440741.68,4600342.69,102,SEGOVIA,TURÉGANO,50509.09046248732
PEÑARANDA DE DUERO,BURGOS,,BURGOS,460125.99,4615306.68,465,SORIA,TARDELCUENDE,70257.75131190136
PINILLA DE LOS BARRUECOS,BURGOS,,BURGOS,474751.18,4640738.89,98,BURGOS,CARDEÑAJIMENO,52683.418375236106
PRÁDANOS DE BUREBA,BURGOS,,BURGOS,471430.74,4705709.53,56,BURGOS,CARDEÑAJIMENO,29467.22383582301
PUENTEDURA,BURGOS,,BURGOS,451817.21,4654592.51,122,BURGOS,CARDEÑAJIMENO,32203.71043945151
QUINTANAR DE LA SIERRA,BURGOS,,BURGOS,496563.86,4647554.05,1513,SORIA,TARDELCUENDE,53939.480565525875
REDECILLA DEL CAMPO,BURGOS,,BURGOS,490642.75,4701542.22,67,BURGOS,CARDEÑAJIMENO,44273.80174309952
ROJAS,BURGOS,,BURGOS,463692.79,4714004.62,60,BURGOS,CARDEÑAJIMENO,31062.566682592173
VALLE DE SEDANO,BURGOS,,BURGOS,438592.54,4729642.87,409,BURGOS,CARDEÑAJIMENO,44203.95635076659
VALLE DE TOBALINA,BURGOS,,BURGOS,477793.32,4737742.63,863,BURGOS,CARDEÑAJIMENO,58660.27135798513
VALLE DE VALDELAGUNA,BURGOS,,BURGOS,487842.27,4662592.29,191,BURGOS,CARDEÑAJIMENO,45747.35523672618
VALLE DE VALDELUCIO,BURGOS,,BURGOS,408242.15,4730093.31,330,PALENCIA,OSORNO LA MAYOR,39509.031459211656
VALLE DE ZAMANZAS,BURGOS,,BURGOS,438225.65,4744363.09,45,BURGOS,CARDEÑAJIMENO,58682.30713223483
VALMALA,BURGOS,,BURGOS,478992.61,4683692.31,26,BURGOS,CARDEÑAJIMENO,30197.118507367624
VILEÑA,BURGOS,,BURGOS,473579.93,4718845.6,27,BURGOS,CARDEÑAJIMENO,40526.86605762222
VILLADIEGO,BURGOS,,BURGOS,417042.28,4707542.89,1455,PALENCIA,OSORNO LA MAYOR,31204.261683547258
VILLAESCUSA DE ROA,BURGOS,,BURGOS,415381.38,4619993.05,90,VALLADOLID,FUENSALDAÑA,62271.671437119
VILLAHOZ,BURGOS,,BURGOS,424392.35,4658743.12,287,BURGOS,CARDEÑAJIMENO,37181.793982099836
VILLALBA DE DUERO,BURGOS,,BURGOS,438089.61,4614814.51,706,SEGOVIA,TURÉGANO,62452.98950773104
VILLAMAYOR DE TREVIÑO,BURGOS,,BURGOS,407942.13,4701442.85,56,PALENCIA,OSORNO LA MAYOR,20643.06314191276
VILLANUEVA DE CARAZO,BURGOS,,BURGOS,473117.22,4648017.11,27,BURGOS,CARDEÑAJIMENO,45588.20805686161
VILLANUEVA DE TEBA,BURGOS,,BURGOS,486543.04,4721942.47,42,BURGOS,CARDEÑAJIMENO,51556.94714007468
VILLARCAYO DE MERINDAD DE CASTILLA LA VIEJA,BURGOS,,BURGOS,453293.18,4754142.79,4047,BURGOS,CARDEÑAJIMENO,67615.26117365852
VILLAYERNO MORQUILLAS,BURGOS,,BURGOS,447408.46,4693940.66,205,BURGOS,CARDEÑAJIMENO,7433.016777930524
VILLAZOPEQUE,BURGOS,,BURGOS,415992.23,4672393.13,52,BURGOS,CARDEÑAJIMENO,35909.29686404921
VILLEGAS,BURGOS,,BURGOS,416392.23,4702292.91,79,PALENCIA,OSORNO LA MAYOR,29060.92328243206
ZARZOSA DE RÍO PISUERGA,BURGOS,,BURGOS,395867.01,4710092.81,31,PALENCIA,OSORNO LA MAYOR,15996.723184658475
ZAZUAR,BURGOS,,BURGOS,453793.89,4616130.86,209,BURGOS,CARDEÑAJIMENO,70703.43278537263
ARDÓN,LEÓN,,LEÓN,289590.48,4701343.63,550,LEÓN,RIOSECO DE TAPIA,37786.24872059196
BALBOA,LEÓN,COMARCA DE EL BIERZO,BIERZO,178878.45,4735647.75,263,BIERZO,SANCEDO,23888.181871128203
BEMBIBRE,LEÓN,COMARCA DE EL BIERZO,BIERZO,219763.73,4723730.99,8158,BIERZO,SANCEDO,18770.162564647628
BENAVIDES,LEÓN,,LEÓN,262010.29,4709563.84,2342,LEÓN,RIOSECO DE TAPIA,26819.084515475715
BERCIANOS DEL REAL CAMINO,LEÓN,,LEÓN,323290.82,4694993.66,186,PALENCIA,OSORNO LA MAYOR,64702.74634364756
CABAÑAS RARAS,LEÓN,COMARCA DE EL BIERZO,BIERZO,201760.58,4725020.88,1302,BIERZO,SANCEDO,5142.99984457541
CABREROS DEL RÍO,LEÓN,,LEÓN,290570.43,4697593.58,408,LEÓN,RIOSECO DE TAPIA,41561.84024139725
CAMPONARAYA,LEÓN,COMARCA DE EL BIERZO,BIERZO,198708.53,4720752.83,4104,BIERZO,SANCEDO,10000.013753555615
CEA,LEÓN,,LEÓN,334491.06,4703193.68,378,PALENCIA,OSORNO LA MAYOR,53950.37272443996
CEBRONES DEL RÍO,LEÓN,,LEÓN,266970.16,4682273.42,435,LEÓN,RIOSECO DE TAPIA,52528.850823616485
CHOZAS DE ABAJO,LEÓN,,LEÓN,279220.52,4709533.76,2678,LEÓN,RIOSECO DE TAPIA,26181.71774019677
CIMANES DEL TEJAR,LEÓN,,LEÓN,269850.49,4722214.0,738,LEÓN,RIOSECO DE TAPIA,12508.980320754006
CUADROS,LEÓN,,LEÓN,283890.77,4732094.13,2090,LEÓN,RIOSECO DE TAPIA,12502.686312905073
CUBILLAS DE LOS OTEROS,LEÓN,,LEÓN,293540.41,4694093.52,137,LEÓN,RIOSECO DE TAPIA,46042.47157288879
CUBILLAS DE RUEDA,LEÓN,,LEÓN,321841.24,4724843.98,385,LEÓN,RIOSECO DE TAPIA,51138.74882583755
FABERO,LEÓN,COMARCA DE EL BIERZO,BIERZO,203130.67,4740892.95,4061,BIERZO,SANCEDO,10788.956810855292
FOLGOSO DE LA RIBERA,LEÓN,COMARCA DE EL BIERZO,BIERZO,227865.81,4726525.06,982,BIERZO,SANCEDO,25994.33013306178
GORDONCILLO,LEÓN,,LEÓN,301490.66,4667613.28,308,VALLADOLID,FUENSALDAÑA,71064.80269185896
GRADEFES,LEÓN,,LEÓN,317441.11,4721443.93,925,LEÓN,RIOSECO DE TAPIA,47650.99271106658
GRAJAL DE CAMPOS,LEÓN,,LEÓN,333490.91,4687343.62,209,PALENCIA,OSORNO LA MAYOR,55202.72620340139
HOSPITAL DE ÓRBIGO,LEÓN,,LEÓN,263010.26,4705273.78,956,LEÓN,RIOSECO DE TAPIA,30564.22020464632
JOARILLA DE LAS MATAS,LEÓN,,LEÓN,320390.75,4684043.55,245,PALENCIA,OSORNO LA MAYOR,68671.91616644028
LA BAÑEZA,LEÓN,,LEÓN,261010.11,4686773.5,10023,LEÓN,RIOSECO DE TAPIA,48988.05502745585
LA POLA DE GORDÓN,LEÓN,,LEÓN,281890.92,4748144.52,2842,LEÓN,RIOSECO DE TAPIA,16990.568536293184
LAS OMAÑAS,LEÓN,,LEÓN,264890.44,4729544.14,259,LEÓN,RIOSECO DE TAPIA,8430.187959571693
LOS BARRIOS DE LUNA,LEÓN,,LEÓN,266140.6,4747621.48,294,LEÓN,RIOSECO DE TAPIA,14140.694557287488
LUCILLO,LEÓN,,LEÓN,228167.76,4700530.76,356,BIERZO,SANCEDO,39440.42828733129
LUYEGO,LEÓN,,LEÓN,233549.82,4696669.7,554,BIERZO,SANCEDO,45918.112174527574
MANSILLA DE LAS MULAS,LEÓN,,LEÓN,301440.63,4707973.72,1663,LEÓN,RIOSECO DE TAPIA,39958.64538070628
MANSILLA MAYOR,LEÓN,,LEÓN,299210.64,4709113.73,324,LEÓN,RIOSECO DE TAPIA,37541.483532907994
VAL DE SAN LORENZO,LEÓN,,LEÓN,243073.96,4700898.76,492,LEÓN,RIOSECO DE TAPIA,44175.07916699804
VALDEFRESNO,LEÓN,,LEÓN,295500.75,4718713.88,2335,LEÓN,RIOSECO DE TAPIA,28661.686519551127
VALDEPIÉLAGO,LEÓN,,LEÓN,304091.18,4749094.37,308,LEÓN,RIOSECO DE TAPIA,35542.850228365074
VALDEVIMBRE,LEÓN,,LEÓN,284440.43,4699693.62,894,LEÓN,RIOSECO DE TAPIA,37173.75722739126
VALENCIA DE DON JUAN,LEÓN,,LEÓN,292240.36,4685473.4,5094,LEÓN,RIOSECO DE TAPIA,53265.43017705299
VALLECILLO,LEÓN,,LEÓN,317940.71,4691643.6,101,LEÓN,RIOSECO DE TAPIA,63154.23028910316
VALVERDE DE LA VIRGEN,LEÓN,,LEÓN,279790.6,4716463.85,7806,LEÓN,RIOSECO DE TAPIA,19877.95711194764
VEGAS DEL CONDADO,LEÓN,,LEÓN,306250.98,4728523.96,1154,LEÓN,RIOSECO DE TAPIA,35138.676435194684
VILLABLINO,LEÓN,,LEÓN,229362.04,4759473.35,7709,BIERZO,SANCEDO,40020.3592116209
VILLAGATÓN,LEÓN,,LEÓN,240751.0,4725108.07,636,LEÓN,RIOSECO DE TAPIA,32313.381434099425
VILLAMANÍN,LEÓN,,LEÓN,283291.04,4757244.69,876,LEÓN,RIOSECO DE TAPIA,25471.08341639983
VILLAMAÑÁN,LEÓN,,LEÓN,286940.32,4688743.45,1076,LEÓN,RIOSECO DE TAPIA,48336.067886070596
VILLAMARTÍN DE DON SANCHO,LEÓN,,LEÓN,330841.27,4715193.9,144,PALENCIA,OSORNO LA MAYOR,60223.85381511642
VILLAMOL,LEÓN,,LEÓN,331440.97,4699393.67,136,PALENCIA,OSORNO LA MAYOR,56633.42716305452
VILLAORNATE Y CASTRO,LEÓN,,LEÓN,289440.39,4673443.26,337,LEÓN,RIOSECO DE TAPIA,63688.88172974215
VILLAQUILAMBRE,LEÓN,,LEÓN,290240.78,4724713.98,18647,LEÓN,RIOSECO DE TAPIA,21061.482286270875
VILLAREJO DE ÓRBIGO,LEÓN,,LEÓN,261190.21,4703293.75,2873,LEÓN,RIOSECO DE TAPIA,32998.94997393899
CAPILLAS,PALENCIA,,PALENCIA,343445.35,4653019.5,72,VALLADOLID,FUENSALDAÑA,35578.27083511666
CONGOSTO DE VALDAVIA,PALENCIA,,PALENCIA,366128.95,4730418.64,140,PALENCIA,OSORNO LA MAYOR,40623.74758838577
ESPINOSA DE VILLAGONZALO,PALENCIA,,PALENCIA,387336.86,4704132.88,154,PALENCIA,OSORNO LA MAYOR,7985.08898197126
FUENTES DE NAVA,PALENCIA,,PALENCIA,352620.46,4660556.59,567,VALLADOLID,FUENSALDAÑA,41777.29438396535
GUARDO,PALENCIA,,PALENCIA,349386.79,4739021.99,5548,PALENCIA,OSORNO LA MAYOR,57668.06449674744
GUAZA DE CAMPOS,PALENCIA,,PALENCIA,342298.23,4666608.6,55,VALLADOLID,FUENSALDAÑA,49035.677952410144
HONTORIA DE CERRATO,PALENCIA,,PALENCIA,380321.1,4640924.28,106,VALLADOLID,FUENSALDAÑA,35072.590529711655
LA SERNA,PALENCIA,,PALENCIA,363038.65,4697218.59,93,PALENCIA,OSORNO LA MAYOR,24966.014320659957
LA VID DE OJEDA,PALENCIA,,PALENCIA,386492.1,4723893.22,90,PALENCIA,OSORNO LA MAYOR,27759.314858936767
PÁRAMO DE BOEDO,PALENCIA,,PALENCIA,385372.0,4715062.05,104,PALENCIA,OSORNO LA MAYOR,19067.67475304984
PAREDES DE NAVA,PALENCIA,,PALENCIA,360027.53,4668132.62,1911,PALENCIA,OSORNO LA MAYOR,39595.629427608415
PEDRAZA DE CAMPOS,PALENCIA,,PALENCIA,356135.65,4649402.5,72,VALLADOLID,FUENSALDAÑA,30768.195735676665
PEDROSA DE LA VEGA,PALENCIA,,PALENCIA,356441.57,4704543.63,280,PALENCIA,OSORNO LA MAYOR,32632.814249184787
PINO DEL RÍO,PALENCIA,,PALENCIA,351941.67,4722893.75,163,PALENCIA,OSORNO LA MAYOR,44865.46811659277
PIÑA DE CAMPOS,PALENCIA,,PALENCIA,381523.75,4674483.49,193,PALENCIA,OSORNO LA MAYOR,22631.743541393105
POBLACIÓN DE ARROYO,PALENCIA,,PALENCIA,345557.14,4688876.66,42,PALENCIA,OSORNO LA MAYOR,43048.66099805655
POZA DE LA VEGA,PALENCIA,,PALENCIA,352547.6,4715551.7,166,PALENCIA,OSORNO LA MAYOR,40387.500622687825
PRÁDANOS DE OJEDA,PALENCIA,,PALENCIA,389593.14,4726438.24,181,PALENCIA,OSORNO LA MAYOR,30307.09222004011
RENEDO DE LA VEGA,PALENCIA,,PALENCIA,360013.63,4701577.6,192,PALENCIA,OSORNO LA MAYOR,28486.3791264965
SALDAÑA,PALENCIA,,PALENCIA,357478.65,4709201.62,2869,PALENCIA,OSORNO LA MAYOR,33169.61097598375
SAN CRISTÓBAL DE BOEDO,PALENCIA,,PALENCIA,388986.97,4710872.91,20,PALENCIA,OSORNO LA MAYOR,14733.210393237634
SANTA CECILIA DEL ALCOR,PALENCIA,,PALENCIA,362395.86,4643625.43,92,VALLADOLID,FUENSALDAÑA,26517.828579680023
TORREMORMOJÓN,PALENCIA,,PALENCIA,352715.57,4647026.47,45,VALLADOLID,FUENSALDAÑA,28247.086609365502
VALDERRÁBANO,PALENCIA,,PALENCIA,364291.86,4718270.54,47,PALENCIA,OSORNO LA MAYOR,32396.288148181473
VALDE-UCIEZA,PALENCIA,,PALENCIA,370354.75,4695220.46,76,PALENCIA,OSORNO LA MAYOR,17653.818540262037
VALLE DE CERRATO,PALENCIA,,PALENCIA,386870.04,4637285.2,83,VALLADOLID,FUENSALDAÑA,38487.95409584165
VILLACONANCIO,PALENCIA,,PALENCIA,398446.95,4636260.15,50,VALLADOLID,FUENSALDAÑA,48578.528912920185
VILLADA,PALENCIA,,PALENCIA,337662.01,4679291.64,834,PALENCIA,OSORNO LA MAYOR,53077.251575477305
VILLAELES DE VALDAVIA,PALENCIA,,PALENCIA,369954.91,4713762.41,48,PALENCIA,OSORNO LA MAYOR,25186.47238607676
VILLAHÁN,PALENCIA,,PALENCIA,406402.19,4656055.29,99,PALENCIA,OSORNO LA MAYOR,44145.00663201892
VILLAHERREROS,PALENCIA,,PALENCIA,379730.78,4694040.23,209,PALENCIA,OSORNO LA MAYOR,8523.41702565921
VILLALACO,PALENCIA,,PALENCIA,396013.97,4667772.44,61,PALENCIA,OSORNO LA MAYOR,29515.183039908025
VILLALCÓN,PALENCIA,,PALENCIA,346948.16,4683964.67,48,PALENCIA,OSORNO LA MAYOR,42812.47998228673
ADANERO,ÁVILA,,ÁVILA,365003.9,4533805.03,208,ÁVILA,MUÑANA,52362.554911743355
ALBORNOS,ÁVILA,,ÁVILA,340963.64,4522203.14,175,ÁVILA,MUÑANA,29235.361194912453
AREVALILLO,ÁVILA,,ÁVILA,299262.67,4495623.02,58,ÁVILA,MUÑANA,30255.502576901596
BARROMÁN,ÁVILA,,ÁVILA,337726.98,4547845.26,175,ÁVILA,MUÑANA,53180.836694848986
BERNUY-ZAPARDIEL,ÁVILA,,ÁVILA,336497.81,4537914.22,84,ÁVILA,MUÑANA,43180.274898435906
BERROCALEJO DE ARAGONA,ÁVILA,,ÁVILA,365481.62,4506621.98,56,ÁVILA,MUÑANA,37704.546539209514
CABIZUELA,ÁVILA,,ÁVILA,348278.76,4529350.12,88,ÁVILA,MUÑANA,38875.37262546845
CANALES,ÁVILA,,ÁVILA,340113.88,4540938.23,35,ÁVILA,MUÑANA,46850.46449823693
CASAVIEJA,ÁVILA,,ÁVILA,349883.14,4460252.99,1394,ÁVILA,MUÑANA,40536.870300659284
CEBREROS,ÁVILA,,ÁVILA,375830.38,4479264.91,3239,ÁVILA,MUÑANA,49011.91813087601
COLLADO DE CONTRERAS,ÁVILA,,ÁVILA,337402.68,4528087.18,145,ÁVILA,MUÑANA,33720.27664893918
CONSTANZANA,ÁVILA,,ÁVILA,342237.77,4533612.18,99,ÁVILA,MUÑANA,40367.03524296641
EL ARENAL,ÁVILA,,ÁVILA,322551.34,4459282.98,978,ÁVILA,MUÑANA,36686.32496696492
EL LOSAR DEL BARCO,ÁVILA,,ÁVILA,284504.69,4474407.11,63,SALAMANCA,LINARES DE RIOFRÍO,38782.14560496204
EL MIRÓN,ÁVILA,,ÁVILA,296285.68,4489550.04,98,ÁVILA,MUÑANA,33724.93177256547
FUENTES DE AÑO,ÁVILA,,ÁVILA,340412.91,4542440.22,88,ÁVILA,MUÑANA,48381.189274577504
GALLEGOS DE ALTAMIROS,ÁVILA,,ÁVILA,339616.52,4508254.13,60,ÁVILA,MUÑANA,16424.596991369464
GIL GARCÍA,ÁVILA,,ÁVILA,279344.71,4463981.17,47,SALAMANCA,LINARES DE RIOFRÍO,42149.62261345757
GOTARRENDURA,ÁVILA,,ÁVILA,353354.72,4521023.05,167,ÁVILA,MUÑANA,35068.960692648136
GRANDES Y SAN MARTÍN,ÁVILA,,ÁVILA,334650.55,4513406.13,32,ÁVILA,MUÑANA,18817.983156884875
GUISANDO,ÁVILA,,ÁVILA,317906.39,4454590.04,474,ÁVILA,MUÑANA,42335.112092050505
GUTIERRE-MUÑOZ,ÁVILA,,ÁVILA,362329.94,4538126.07,64,ÁVILA,MUÑANA,53950.16684312796
HERREROS DE SUSO,ÁVILA,,ÁVILA,328043.56,4518836.14,140,ÁVILA,MUÑANA,23580.136895196196
LA ADRADA,ÁVILA,,ÁVILA,360840.16,4462492.93,2796,ÁVILA,MUÑANA,45360.90729240882
LA HIJA DE DIOS,ÁVILA,,ÁVILA,332927.42,4488884.06,75,ÁVILA,MUÑANA,7268.092978395567
LA HORCAJADA,ÁVILA,,ÁVILA,290798.68,4478995.1,457,SALAMANCA,LINARES DE RIOFRÍO,41949.049754230495
MANCERA DE ARRIBA,ÁVILA,,ÁVILA,318748.54,4517769.13,70,ÁVILA,MUÑANA,24914.21281540525
MANJABÁLAGO Y ORTIGOSA DE RIOALMAR,ÁVILA,,ÁVILA,324400.51,4503714.04,26,ÁVILA,MUÑANA,9845.538201728912
MARTIHERRERO,ÁVILA,,ÁVILA,349408.51,4504088.08,361,ÁVILA,MUÑANA,21745.97844481839
MARTÍNEZ,ÁVILA,,ÁVILA,301514.65,4500423.01,108,ÁVILA,MUÑANA,28466.228317674908
MESEGAR DE CORNEJA,ÁVILA,,ÁVILA,304980.66,4485973.85,66,ÁVILA,MUÑANA,26249.214990092623
MIJARES,ÁVILA,,ÁVILA,343748.18,4462429.01,731,ÁVILA,MUÑANA,35821.47858988659
MINGORRÍA,ÁVILA,,ÁVILA,359427.66,4512453.01,410,ÁVILA,MUÑANA,34479.48253871712
MIRONCILLO,ÁVILA,,ÁVILA,345453.38,4490956.09,112,ÁVILA,MUÑANA,16518.85191742152
MIRUEÑA DE LOS INFANZONES,ÁVILA,,ÁVILA,323212.52,4511726.09,95,ÁVILA,MUÑANA,17592.295913953374
MONSALUPE,ÁVILA,,ÁVILA,349664.62,4514663.08,59,ÁVILA,MUÑANA,27942.752747061466
MUÑANA,ÁVILA,,ÁVILA,329516.47,4495302.05,502,ÁVILA,MUÑANA,0.0
MUÑOGALINDO,ÁVILA,,ÁVILA,339131.44,4496521.12,300,ÁVILA,MUÑANA,9691.944065346297
MUÑOTELLO,ÁVILA,,ÁVILA,327188.46,4489994.97,49,ÁVILA,MUÑANA,5795.233272828676
NAVALPERAL DE TORMES,ÁVILA,,ÁVILA,304671.63,4469463.87,77,ÁVILA,MUÑANA,35845.18964014534
NAVALUENGA,ÁVILA,,ÁVILA,355071.21,4474968.99,2172,ÁVILA,MUÑANA,32656.975754518142
