Municipio,Provincia,Comarca,cluster,CoordenadaX,CoordenadaY,Población,area_servicio,helipuerto_municipio,distancia_helipuerto
SANTA CRISTINA DE VALMADRIGAL,LEÓN,,LEÓN,309790.55,4691613.55,273,LEÓN,VALDEVIMBRE,26606.693053051607
SANTAS MARTAS,LEÓN,,LEÓN,304890.56,4700513.62,752,LEÓN,VALDEVIMBRE,20466.563390488893
SANTIAGO MILLAS,LEÓN,,LEÓN,244300.95,4696841.69,359,LEÓN,VALDEVIMBRE,40240.66797898982
SANTOVENIA DE LA VALDONCINA,LEÓN,,LEÓN,284750.63,4713403.78,2064,LEÓN,VALDEVIMBRE,13713.668774824777
SOBRADO,LEÓN,COMARCA DE EL BIERZO,BIERZO,183521.35,4714707.58,282,BIERZO,CABAÑAS RARAS,20953.130264542706
SOTO DE LA VEGA,LEÓN,,LEÓN,262580.14,4690733.56,1493,LEÓN,VALDEVIMBRE,23625.303259169148
SOTO Y AMÍO,LEÓN,,LEÓN,263866.48,4739941.33,717,LEÓN,VALDEVIMBRE,45201.38912518726
TORAL DE LOS GUZMANES,LEÓN,,LEÓN,288190.32,4680093.32,499,LEÓN,VALDEVIMBRE,19955.787007835417
TORAL DE LOS VADOS,LEÓN,COMARCA DE EL BIERZO,BIERZO,191506.45,4721053.74,1753,BIERZO,CABAÑAS RARAS,10994.788849109238
TORENO,LEÓN,COMARCA DE EL BIERZO,BIERZO,212444.7,4733209.0,2855,BIERZO,CABAÑAS RARAS,13460.89630406543
TORRE DEL BIERZO,LEÓN,COMARCA DE EL BIERZO,BIERZO,227536.8,4721192.99,1968,BIERZO,CABAÑAS RARAS,26058.899810630868
TURCIA,LEÓN,,LEÓN,263890.34,4713013.88,986,LEÓN,VALDEVIMBRE,24489.49826917025
VALDEFUENTES DEL PÁRAMO,LEÓN,,LEÓN,266670.18,4689413.52,306,LEÓN,VALDEVIMBRE,20529.545564198725
VALDELUGUEROS,LEÓN,,LEÓN,303241.27,4760744.59,486,LEÓN,VALDEVIMBRE,63880.29839196487
VALDEMORA,LEÓN,,LEÓN,299590.52,4674393.31,57,LEÓN,VALDEVIMBRE,29489.50513494974
VALDEPOLO,LEÓN,,LEÓN,317341.04,4716243.9,1215,LEÓN,VALDEVIMBRE,36828.81896627297
VALDERAS,LEÓN,,LEÓN,297690.7,4661293.23,1489,LEÓN,VALDEVIMBRE,40622.15660480096
VALDERREY,LEÓN,,LEÓN,251370.05,4697733.69,416,LEÓN,VALDEVIMBRE,33128.40712967195
VALDERRUEDA,LEÓN,,LEÓN,340791.67,4742194.1,821,PALENCIA,CARRIÓN DE LOS CONDES,59801.89834622314
VALDESAMARIO,LEÓN,,LEÓN,258340.33,4734114.23,175,LEÓN,VALDEVIMBRE,43197.14820196031
VALVERDE-ENRIQUE,LEÓN,,LEÓN,310490.56,4686073.49,152,LEÓN,VALDEVIMBRE,29395.870700385745
VEGA DE ESPINAREDA,LEÓN,COMARCA DE EL BIERZO,BIERZO,200654.61,4737106.93,2007,BIERZO,CABAÑAS RARAS,12136.547047797223
VEGA DE VALCARCE,LEÓN,COMARCA DE EL BIERZO,BIERZO,176505.39,4731200.68,552,BIERZO,CABAÑAS RARAS,26000.279805727023
VEGAQUEMADA,LEÓN,,LEÓN,309311.18,4743334.2,437,LEÓN,VALDEVIMBRE,50230.01521300692
VILLADEMOR DE LA VEGA,LEÓN,,LEÓN,288140.31,4682993.36,291,LEÓN,VALDEVIMBRE,17105.197925835077
VILLAFRANCA DEL BIERZO,LEÓN,COMARCA DE EL BIERZO,BIERZO,187389.44,4724105.71,2659,BIERZO,CABAÑAS RARAS,14400.250033541064
VILLAMEJIL,LEÓN,,LEÓN,251743.17,4716686.97,653,LEÓN,VALDEVIMBRE,36849.48786252105
VILLAMONTÁN DE LA VALDUERNA,LEÓN,,LEÓN,253030.02,4688563.55,683,LEÓN,VALDEVIMBRE,33324.050092583384
VILLAMORATIEL DE LAS MATAS,LEÓN,,LEÓN,310440.6,4696343.6,120,LEÓN,VALDEVIMBRE,26215.100114806017
VILLANUEVA DE LAS MANZANAS,LEÓN,,LEÓN,296090.56,4705093.68,502,LEÓN,VALDEVIMBRE,12840.80126084411
VILLARES DE ÓRBIGO,LEÓN,,LEÓN,260850.23,4706153.8,563,LEÓN,VALDEVIMBRE,24458.770649245544
ABARCA DE CAMPOS,PALENCIA,,PALENCIA,347722.4,4658456.56,38,PALENCIA,CARRIÓN DE LOS CONDES,36447.501142911016
ABIA DE LAS TORRES,PALENCIA,,PALENCIA,382936.8,4697273.09,170,PALENCIA,CARRIÓN DE LOS CONDES,17292.69221039348
ALAR DEL REY,PALENCIA,,PALENCIA,392529.13,4723894.18,912,PALENCIA,CARRIÓN DE LOS CONDES,42868.87551703225
AMPUDIA,PALENCIA,,PALENCIA,352305.58,4642015.42,579,VALLADOLID,CIGUÑUELA,31335.10814337182
ANTIGÜEDAD,PALENCIA,,PALENCIA,407306.09,4644379.15,336,BURGOS,REVILLARRUZ,49848.87989654419
ARCONADA,PALENCIA,,PALENCIA,376633.73,4687630.4,44,PALENCIA,CARRIÓN DE LOS CONDES,8886.79807534735
ASTUDILLO,PALENCIA,,PALENCIA,393309.89,4671989.47,1039,PALENCIA,CARRIÓN DE LOS CONDES,30554.410061490216
AYUELA,PALENCIA,,PALENCIA,364028.87,4720975.58,53,PALENCIA,CARRIÓN DE LOS CONDES,32345.340646974662
BAQUERÍN DE CAMPOS,PALENCIA,,PALENCIA,352306.53,4653017.53,22,PALENCIA,CARRIÓN DE LOS CONDES,39055.371848636285
BARRUELO DE SANTULLÁN,PALENCIA,,PALENCIA,394830.39,4751427.03,1160,PALENCIA,CARRIÓN DE LOS CONDES,68148.70478217897
BÁSCONES DE OJEDA,PALENCIA,,PALENCIA,374861.03,4725315.43,134,PALENCIA,CARRIÓN DE LOS CONDES,37132.29355078014
BECERRIL DE CAMPOS,PALENCIA,,PALENCIA,364439.67,4663123.59,757,PALENCIA,CARRIÓN DE LOS CONDES,25953.580590378795
BOADILLA DEL CAMINO,PALENCIA,,PALENCIA,388893.8,4679360.44,101,PALENCIA,CARRIÓN DE LOS CONDES,23103.083716181332
BRAÑOSERA,PALENCIA,,PALENCIA,393286.44,4754447.09,253,PALENCIA,CARRIÓN DE LOS CONDES,70358.55545521833
BUENAVISTA DE VALDAVIA,PALENCIA,,PALENCIA,367653.93,4722153.52,296,PALENCIA,CARRIÓN DE LOS CONDES,33299.43425165054
BUSTILLO DEL PÁRAMO DE CARRIÓN,PALENCIA,,PALENCIA,356775.42,4690723.65,55,PALENCIA,CARRIÓN DE LOS CONDES,11213.104799340983
CARDEÑOSA DE VOLPEJERA,PALENCIA,,PALENCIA,359417.43,4676932.65,60,PALENCIA,CARRIÓN DE LOS CONDES,14592.1566691316
CASTREJÓN DE LA PEÑA,PALENCIA,,PALENCIA,369238.09,4740728.82,320,PALENCIA,CARRIÓN DE LOS CONDES,51893.32253788799
CASTRILLO DE DON JUAN,PALENCIA,,PALENCIA,411062.64,4627126.04,181,BURGOS,REVILLARRUZ,59881.54678239127
CASTROMOCHO,PALENCIA,,PALENCIA,349164.45,4654613.53,197,PALENCIA,CARRIÓN DE LOS CONDES,38998.87807746339
CERVATOS DE LA CUEZA,PALENCIA,,PALENCIA,354168.3,4683677.67,241,PALENCIA,CARRIÓN DE LOS CONDES,14611.205401834493
CERVERA DE PISUERGA,PALENCIA,,PALENCIA,377535.28,4747001.92,2284,PALENCIA,CARRIÓN DE LOS CONDES,58951.4708056257
CEVICO NAVERO,PALENCIA,,PALENCIA,401735.91,4635045.14,178,BURGOS,REVILLARRUZ,60164.07673329697
COBOS DE CERRATO,PALENCIA,,PALENCIA,417029.33,4653260.19,128,BURGOS,REVILLARRUZ,36713.42361997979
COLLAZOS DE BOEDO,PALENCIA,,PALENCIA,378342.01,4719674.27,99,PALENCIA,CARRIÓN DE LOS CONDES,32562.588837709103
DEHESA DE MONTEJO,PALENCIA,,PALENCIA,376614.2,4741824.79,135,PALENCIA,CARRIÓN DE LOS CONDES,53693.37436551596
DEHESA DE ROMANOS,PALENCIA,,PALENCIA,382242.06,4722010.24,46,PALENCIA,CARRIÓN DE LOS CONDES,36151.88836880504
FRECHILLA,PALENCIA,,PALENCIA,348045.31,4666629.62,136,PALENCIA,CARRIÓN DE LOS CONDES,29756.464988287466
FRESNO DEL RÍO,PALENCIA,,PALENCIA,351069.7,4726971.81,171,PALENCIA,CARRIÓN DE LOS CONDES,41639.97736989059
HERRERA DE PISUERGA,PALENCIA,,PALENCIA,390863.06,4716675.01,1898,PALENCIA,CARRIÓN DE LOS CONDES,36116.80058906948
HORNILLOS DE CERRATO,PALENCIA,,PALENCIA,394618.04,4649252.28,170,PALENCIA,CARRIÓN DE LOS CONDES,47810.57697236507
LA PERNÍA,PALENCIA,,PALENCIA,378030.46,4758199.17,313,PALENCIA,CARRIÓN DE LOS CONDES,70090.58896505469
LA PUEBLA DE VALDAVIA,PALENCIA,,PALENCIA,368141.95,4726043.55,81,PALENCIA,CARRIÓN DE LOS CONDES,37190.28452849099
LEDIGOS,PALENCIA,,PALENCIA,346460.17,4690752.66,62,PALENCIA,CARRIÓN DE LOS CONDES,21455.60395328931
LOMA DE UCIEZA,PALENCIA,,PALENCIA,370120.79,4699977.44,193,PALENCIA,CARRIÓN DE LOS CONDES,11355.994955705908
MANTINOS,PALENCIA,,PALENCIA,349262.75,4734833.93,145,PALENCIA,CARRIÓN DE LOS CONDES,49587.36243043091
MARCILLA DE CAMPOS,PALENCIA,,PALENCIA,384959.76,4685920.3,58,PALENCIA,CARRIÓN DE LOS CONDES,17377.63027342043
MAZARIEGOS,PALENCIA,,PALENCIA,357933.65,4654377.54,202,PALENCIA,CARRIÓN DE LOS CONDES,35869.6990798692
MELGAR DE YUSO,PALENCIA,,PALENCIA,396647.91,4678751.38,271,PALENCIA,CARRIÓN DE LOS CONDES,30536.06206602271
MICIECES DE OJEDA,PALENCIA,,PALENCIA,380350.09,4727275.37,71,PALENCIA,CARRIÓN DE LOS CONDES,40408.78593931944
MORATINOS,PALENCIA,,PALENCIA,341291.06,4691593.64,59,PALENCIA,CARRIÓN DE LOS CONDES,26681.556866017054
OLMOS DE OJEDA,PALENCIA,,PALENCIA,383329.15,4730956.41,170,PALENCIA,CARRIÓN DE LOS CONDES,44863.551795110325
PALENCIA,PALENCIA,,PALENCIA,372921.97,4651785.44,76738,PALENCIA,CARRIÓN DE LOS CONDES,37416.98832451295
PALENZUELA,PALENCIA,,PALENCIA,406633.19,4660964.32,215,BURGOS,REVILLARRUZ,42118.272839279605
PERALES,PALENCIA,,PALENCIA,369465.65,4672476.58,118,PALENCIA,CARRIÓN DE LOS CONDES,16459.288711253113
POBLACIÓN DE CAMPOS,PALENCIA,,PALENCIA,380608.74,4680866.45,122,PALENCIA,CARRIÓN DE LOS CONDES,15068.64062349984
POLENTINOS,PALENCIA,,PALENCIA,375246.38,4755267.12,40,PALENCIA,CARRIÓN DE LOS CONDES,66825.19245558945
POMAR DE VALDIVIA,PALENCIA,,PALENCIA,404492.14,4736443.54,490,PALENCIA,CARRIÓN DE LOS CONDES,60072.477429189996
QUINTANA DEL PUENTE,PALENCIA,,PALENCIA,400206.08,4659892.36,251,PALENCIA,CARRIÓN DE LOS CONDES,43438.60894026024
RESPENDA DE LA PEÑA,PALENCIA,,PALENCIA,361991.95,4735993.8,141,PALENCIA,CARRIÓN DE LOS CONDES,47499.579407270765
REVENGA DE CAMPOS,PALENCIA,,PALENCIA,377869.72,4682553.45,136,PALENCIA,CARRIÓN DE LOS CONDES,11851.870593159185
REVILLA DE COLLAZOS,PALENCIA,,PALENCIA,376717.01,4720848.32,75,PALENCIA,CARRIÓN DE LOS CONDES,33204.67288300316
RIBEROS DE LA CUEZA,PALENCIA,,PALENCIA,357562.36,4681993.67,54,PALENCIA,CARRIÓN DE LOS CONDES,12350.30885023513
SALINAS DE PISUERGA,PALENCIA,,PALENCIA,387391.31,4744957.82,329,PALENCIA,CARRIÓN DE LOS CONDES,59415.116611374906
SAN CEBRIÁN DE CAMPOS,PALENCIA,,PALENCIA,373630.7,4673263.54,407,PALENCIA,CARRIÓN DE LOS CONDES,16634.56899179795
SAN MAMÉS DE CAMPOS,PALENCIA,,PALENCIA,371159.71,4690211.49,49,PALENCIA,CARRIÓN DE LOS CONDES,3594.0565366312344
SANTIBÁÑEZ DE LA PEÑA,PALENCIA,,PALENCIA,358541.95,4741193.93,934,PALENCIA,CARRIÓN DE LOS CONDES,53157.390625264066
SANTOYO,PALENCIA,,PALENCIA,389130.82,4674493.48,192,PALENCIA,CARRIÓN DE LOS CONDES,25688.426605288125
SOTO DE CERRATO,PALENCIA,,PALENCIA,381520.07,4645572.32,176,PALENCIA,CARRIÓN DE LOS CONDES,45395.210556995306
TABANERA DE CERRATO,PALENCIA,,PALENCIA,407068.18,4653243.25,138,BURGOS,REVILLARRUZ,45020.685118343215
TRIOLLO,PALENCIA,,PALENCIA,362792.18,4753794.13,74,PALENCIA,CARRIÓN DE LOS CONDES,65134.81411400388
VALBUENA DE PISUERGA,PALENCIA,,PALENCIA,397692.0,4666697.42,52,PALENCIA,CARRIÓN DE LOS CONDES,37183.05198745907
VALLE DEL RETORTILLO,PALENCIA,,PALENCIA,353693.35,4672496.65,168,PALENCIA,CARRIÓN DE LOS CONDES,21621.118066790063
VELILLA DEL RÍO CARRIÓN,PALENCIA,,PALENCIA,349341.83,4743344.05,1129,PALENCIA,CARRIÓN DE LOS CONDES,57541.09804385492
VILLABASTA DE VALDAVIA,PALENCIA,,PALENCIA,368477.89,4713295.44,33,PALENCIA,CARRIÓN DE LOS CONDES,24449.422105891175
VILLALBA DE GUARDO,PALENCIA,,PALENCIA,350771.74,4731371.87,201,PALENCIA,CARRIÓN DE LOS CONDES,45812.24922271603
VILLALOBÓN,PALENCIA,,PALENCIA,375507.95,4654186.45,1900,PALENCIA,CARRIÓN DE LOS CONDES,35507.793970649014
VILLAMEDIANA,PALENCIA,,PALENCIA,387177.95,4656271.39,183,PALENCIA,CARRIÓN DE LOS CONDES,37893.82919340423
ARRABALDE,ZAMORA,,ZAMORA,260790.07,4665818.28,194,LEÓN,VALDEVIMBRE,41314.38234132503
ASPARIEGOS,ZAMORA,,ZAMORA,283690.53,4616793.41,225,ZAMORA,MANGANESES DE LA LAMPREANA,12763.425638111434
BRETOCINO,ZAMORA,,ZAMORA,271440.31,4640543.32,195,ZAMORA,MANGANESES DE LA LAMPREANA,15093.056582896139
BRIME DE SOG,ZAMORA,,ZAMORA,247922.86,4661055.26,116,ZAMORA,MANGANESES DE LA LAMPREANA,44240.52977444297
CABAÑAS DE SAYAGO,ZAMORA,,ZAMORA,266390.45,4579518.33,151,ZAMORA,MANGANESES DE LA LAMPREANA,47004.72890050539
CUELGAMURES,ZAMORA,,ZAMORA,277490.58,4576243.33,80,ZAMORA,MANGANESES DE LA LAMPREANA,49631.98576565829
FIGUERUELA DE ARRIBA,ZAMORA,,ZAMORA,214053.79,4640951.23,318,ZAMORA,MANGANESES DE LA LAMPREANA,62453.94788732262
FUENTESECAS,ZAMORA,,ZAMORA,293815.61,4611518.37,44,ZAMORA,MANGANESES DE LA LAMPREANA,23905.351473048875
LA BÓVEDA DE TORO,ZAMORA,,ZAMORA,298490.62,4579618.29,676,ZAMORA,MANGANESES DE LA LAMPREANA,51970.907035256845
MANGANESES DE LA POLVOROSA,ZAMORA,,ZAMORA,272640.33,4657343.24,641,ZAMORA,MANGANESES DE LA LAMPREANA,31613.162022051903
MORAL DE SAYAGO,ZAMORA,,ZAMORA,241064.07,4595920.23,262,ZAMORA,MANGANESES DE LA LAMPREANA,44941.91971928639
MORALES DEL VINO,ZAMORA,,ZAMORA,271870.44,4591893.33,3085,ZAMORA,MANGANESES DE LA LAMPREANA,34013.05700769787
MUGA DE SAYAGO,ZAMORA,,ZAMORA,232588.0,4586834.14,317,ZAMORA,MANGANESES DE LA LAMPREANA,57325.633216258844
PELEAGONZALO,ZAMORA,,ZAMORA,292740.56,4595193.29,294,ZAMORA,MANGANESES DE LA LAMPREANA,35552.545591607166
PEÑAUSENDE,ZAMORA,,ZAMORA,259890.38,4574543.31,375,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,51660.9284868135
PINO DEL ORO,ZAMORA,,ZAMORA,239764.93,4607514.24,175,ZAMORA,MANGANESES DE LA LAMPREANA,39375.44623366824
POBLADURA DEL VALLE,ZAMORA,,ZAMORA,273915.3,4664768.24,273,LEÓN,VALDEVIMBRE,36476.84922880939
RÁBANO DE ALISTE,ZAMORA,,ZAMORA,214541.74,4626856.2,314,ZAMORA,MANGANESES DE LA LAMPREANA,60108.04650299827
ROALES,ZAMORA,,ZAMORA,268650.33,4603803.34,1022,ZAMORA,MANGANESES DE LA LAMPREANA,22791.314078141986
SAMIR DE LOS CAÑOS,ZAMORA,,ZAMORA,236604.82,4618277.25,156,ZAMORA,MANGANESES DE LA LAMPREANA,38771.087763570715
SAN AGUSTÍN DEL POZO,ZAMORA,,ZAMORA,284790.62,4640418.33,166,ZAMORA,MANGANESES DE LA LAMPREANA,17802.119369875527
SAN ESTEBAN DEL MOLAR,ZAMORA,,ZAMORA,288465.69,4645893.28,109,ZAMORA,MANGANESES DE LA LAMPREANA,24395.567099514294
TREFACIO,ZAMORA,,ZAMORA,198298.28,4669836.39,165,BIERZO,CABAÑAS RARAS,55292.99646293484
VALDEFINJAS,ZAMORA,,ZAMORA,295090.57,4591893.28,59,ZAMORA,MANGANESES DE LA LAMPREANA,39590.76503490798
VIDAYANES,ZAMORA,,ZAMORA,286490.66,4642943.31,76,ZAMORA,MANGANESES DE LA LAMPREANA,20845.814186135303
VILLALBA DE LA LAMPREANA,ZAMORA,,ZAMORA,280390.5,4624643.43,212,ZAMORA,MANGANESES DE LA LAMPREANA,5863.976382328025
VILLALOBOS,ZAMORA,,ZAMORA,294790.81,4646993.28,193,ZAMORA,MANGANESES DE LA LAMPREANA,29248.485673506315
VILLAMAYOR DE CAMPOS,ZAMORA,,ZAMORA,303990.99,4641093.35,339,ZAMORA,MANGANESES DE LA LAMPREANA,33099.03147168483
VILLANÁZAR,ZAMORA,,ZAMORA,269640.28,4650643.26,249,ZAMORA,MANGANESES DE LA LAMPREANA,25347.90218212508
VILLARDECIERVOS,ZAMORA,,ZAMORA,227296.75,4648607.27,392,ZAMORA,MANGANESES DE LA LAMPREANA,52553.710207264856
VILLARRÍN DE CAMPOS,ZAMORA,,ZAMORA,280790.52,4630543.4,415,ZAMORA,MANGANESES DE LA LAMPREANA,7770.875370059809
ALFARAZ DE SAYAGO,ZAMORA,,ZAMORA,249990.26,4568293.25,124,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,44812.27185888816
ALMARAZ DE DUERO,ZAMORA,,ZAMORA,256540.26,4595493.28,397,ZAMORA,MANGANESES DE LA LAMPREANA,35294.65375993641
ASTURIANOS,ZAMORA,,ZAMORA,211248.55,4661427.36,260,BIERZO,CABAÑAS RARAS,64297.41332830772
BURGANES DE VALVERDE,ZAMORA,,ZAMORA,269290.27,4644818.29,618,ZAMORA,MANGANESES DE LA LAMPREANA,19762.839953528837
CAMARZANA DE TERA,ZAMORA,,ZAMORA,249287.87,4653661.28,746,ZAMORA,MANGANESES DE LA LAMPREANA,37674.50661504816
CASTRONUEVO,ZAMORA,,ZAMORA,288440.63,4621993.42,218,ZAMORA,MANGANESES DE LA LAMPREANA,14313.858601289223
CERECINOS DEL CARRIZAL,ZAMORA,,ZAMORA,279290.46,4617943.43,108,ZAMORA,MANGANESES DE LA LAMPREANA,9123.88826133393
CORRALES DEL VINO,ZAMORA,,ZAMORA,272040.5,4582063.33,929,ZAMORA,MANGANESES DE LA LAMPREANA,43807.29762058493
EL PEGO,ZAMORA,,ZAMORA,293590.63,4578693.31,284,ZAMORA,MANGANESES DE LA LAMPREANA,50769.39054260601
EL PERDIGÓN,ZAMORA,,ZAMORA,269780.44,4588313.32,650,ZAMORA,MANGANESES DE LA LAMPREANA,37793.8653806486
ESPADAÑEDO,ZAMORA,,ZAMORA,219402.58,4668275.41,104,BIERZO,CABAÑAS RARAS,59424.6458089644
FARIZA,ZAMORA,,ZAMORA,226654.9,4590554.1,496,ZAMORA,MANGANESES DE LA LAMPREANA,59534.99995646459
FERRERUELA,ZAMORA,,ZAMORA,244680.86,4628400.31,419,ZAMORA,MANGANESES DE LA LAMPREANA,30072.734585183614
GALLEGOS DEL PAN,ZAMORA,,ZAMORA,284940.52,4608573.37,116,ZAMORA,MANGANESES DE LA LAMPREANA,20065.454283880576
MATILLA LA SECA,ZAMORA,,ZAMORA,291565.57,4606043.34,36,ZAMORA,MANGANESES DE LA LAMPREANA,26010.132314875133
MICERECES DE TERA,ZAMORA,,ZAMORA,262090.11,4652553.27,414,ZAMORA,MANGANESES DE LA LAMPREANA,29556.718953530155
PALACIOS DE SANABRIA,ZAMORA,,ZAMORA,207808.49,4661719.37,230,BIERZO,CABAÑAS RARAS,63589.76634371423
PERILLA DE CASTRO,ZAMORA,,ZAMORA,260730.11,4623293.34,148,ZAMORA,MANGANESES DE LA LAMPREANA,14133.160994034642
QUINTANILLA DEL MONTE,ZAMORA,,ZAMORA,304890.99,4637893.38,95,ZAMORA,MANGANESES DE LA LAMPREANA,32580.79302842232
SAN VICENTE DE LA CABEZA,ZAMORA,,ZAMORA,229744.77,4633174.26,323,ZAMORA,MANGANESES DE LA LAMPREANA,45498.28174675277
SAN VITERO,ZAMORA,,ZAMORA,221653.77,4630601.24,429,ZAMORA,MANGANESES DE LA LAMPREANA,53204.29614545524
VEGA DE VILLALOBOS,ZAMORA,,ZAMORA,295890.81,4649493.27,91,ZAMORA,MANGANESES DE LA LAMPREANA,31831.803502094743
VEZDEMARBÁN,ZAMORA,,ZAMORA,302990.72,4613968.4,439,ZAMORA,MANGANESES DE LA LAMPREANA,30717.618276959434
VILLADEPERA,ZAMORA,,ZAMORA,238820.95,4604397.24,179,ZAMORA,MANGANESES DE LA LAMPREANA,41723.235404058694
VILLAESCUSA,ZAMORA,,ZAMORA,293440.63,4564643.41,237,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,58517.423112473196
VILLARDIEGUA DE LA RIBERA,ZAMORA,,ZAMORA,234550.91,4603190.21,116,ZAMORA,MANGANESES DE LA LAMPREANA,46022.505982512615
VILLARDONDIEGO,ZAMORA,,ZAMORA,301740.62,4606368.31,127,ZAMORA,MANGANESES DE LA LAMPREANA,33343.01990016682
VILLAVENDIMIO,ZAMORA,,ZAMORA,304690.64,4605643.31,156,ZAMORA,MANGANESES DE LA LAMPREANA,36180.71385520914
MONTERRUBIO,SEGOVIA,,SEGOVIA,386049.82,4522803.89,56,SEGOVIA,AGUILAFUENTE,46718.18539122047
MORAL DE HORNUEZ,SEGOVIA,,SEGOVIA,448484.85,4590507.62,40,SEGOVIA,AGUILAFUENTE,49044.07785553108
NAVALILLA,SEGOVIA,,SEGOVIA,422000.21,4577001.21,97,SEGOVIA,AGUILAFUENTE,19575.905053419494
ORTIGOSA DE PESTAÑO,SEGOVIA,,SEGOVIA,382919.02,4549367.07,53,SEGOVIA,AGUILAFUENTE,28362.03140419945
OTERO DE HERREROS,SEGOVIA,,SEGOVIA,397920.86,4519421.84,966,SEGOVIA,AGUILAFUENTE,46100.50711955492
SACRAMENIA,SEGOVIA,,SEGOVIA,419589.29,4594119.43,330,SEGOVIA,AGUILAFUENTE,32115.2050195802
SAN MARTÍN Y MUDRIÁN,SEGOVIA,,SEGOVIA,388366.96,4564393.11,251,SEGOVIA,AGUILAFUENTE,18441.042415058815
SEBÚLCOR,SEGOVIA,,SEGOVIA,425988.19,4569166.05,241,SEGOVIA,AGUILAFUENTE,19704.69948341505
SEGOVIA,SEGOVIA,,SEGOVIA,405292.96,4533801.77,51525,SEGOVIA,AGUILAFUENTE,30893.298712634125
SEPÚLVEDA,SEGOVIA,,SEGOVIA,437185.42,4572138.06,988,SEGOVIA,AGUILAFUENTE,31286.651001142498
SEQUERA DE FRESNO,SEGOVIA,,SEGOVIA,454271.86,4579677.61,47,SEGOVIA,AGUILAFUENTE,49785.41309783423
SOTOSALBOS,SEGOVIA,,SEGOVIA,420735.06,4543053.71,135,SEGOVIA,AGUILAFUENTE,25705.268740085405
TABANERA LA LUENGA,SEGOVIA,,SEGOVIA,395919.06,4550183.94,53,SEGOVIA,AGUILAFUENTE,18111.481534211776
TORREADRADA,SEGOVIA,,SEGOVIA,429766.45,4588341.24,50,SEGOVIA,AGUILAFUENTE,32985.96675383339
VALSECA,SEGOVIA,,SEGOVIA,401223.99,4539453.81,218,SEGOVIA,AGUILAFUENTE,25814.930593060515
ZARZUELA DEL PINAR,SEGOVIA,,SEGOVIA,400753.08,4568146.05,408,SEGOVIA,AGUILAFUENTE,6986.1014653379225
ALDEHUELA DE PERIÁÑEZ,SORIA,,SORIA,557639.67,4628725.47,30,SORIA,LOS RÁBANOS,17355.862477171722
ALMENAR DE SORIA,SORIA,,SORIA,566579.64,4614832.37,216,SORIA,LOS RÁBANOS,23268.442375345974
BAYUBAS DE ABAJO,SORIA,,SORIA,508656.41,4597213.67,144,SORIA,LOS RÁBANOS,40928.53508383732
BOROBIA,SORIA,,SORIA,591857.6,4613210.24,228,SORIA,LOS RÁBANOS,48543.82152101427
CASTILLEJO DE ROBLEDO,SORIA,,SORIA,458670.05,4600753.98,95,SEGOVIA,AGUILAFUENTE,63188.525886292184
CIRIA,SORIA,,SORIA,586180.61,4607991.26,70,SORIA,LOS RÁBANOS,43857.51424273149
CUEVA DE ÁGREDA,SORIA,,SORIA,592323.64,4624076.23,69,SORIA,LOS RÁBANOS,49035.390008197166
FRECHILLA DE ALMAZÁN,SORIA,,SORIA,540492.41,4586190.61,21,SORIA,LOS RÁBANOS,32474.448565339317
FUENTELMONGE,SORIA,,SORIA,567838.47,4585879.34,61,SORIA,LOS RÁBANOS,40649.811905476214
FUENTELSAZ DE SORIA,SORIA,,SORIA,548609.71,4635215.58,64,SORIA,LOS RÁBANOS,17433.909272524237
LA RIBA DE ESCALOTE,SORIA,,SORIA,517049.42,4577833.61,8,SORIA,LOS RÁBANOS,48581.87889676524
LOS RÁBANOS,SORIA,,SORIA,543604.56,4618515.59,476,SORIA,LOS RÁBANOS,0.0
MAGAÑA,SORIA,,SORIA,570000.82,4638891.38,64,SORIA,LOS RÁBANOS,33345.69477626304
MOMBLONA,SORIA,,SORIA,554601.44,4588299.48,18,SORIA,LOS RÁBANOS,32155.01008033525
MORÓN DE ALMAZÁN,SORIA,,SORIA,549049.39,4584986.53,202,SORIA,LOS RÁBANOS,33968.279883039
NARROS,SORIA,,SORIA,558591.72,4633093.48,71,SORIA,LOS RÁBANOS,20907.65031555949
ONCALA,SORIA,,SORIA,556884.89,4646684.56,61,SORIA,LOS RÁBANOS,31142.543823037067
SAN FELICES,SORIA,,SORIA,580664.83,4643277.26,59,SORIA,LOS RÁBANOS,44571.33511195047
SANTA MARÍA DE LAS HOYAS,SORIA,,SORIA,488019.14,4624258.43,113,SORIA,LOS RÁBANOS,55881.29497284403
TALVEILA,SORIA,,SORIA,502718.61,4625803.7,101,SORIA,LOS RÁBANOS,41530.440098494146
TARDELCUENDE,SORIA,,SORIA,529612.44,4604924.73,424,SORIA,LOS RÁBANOS,19506.1758844215
TRÉVAGO,SORIA,,SORIA,574491.79,4636172.32,47,SORIA,LOS RÁBANOS,35577.81740587546
VALDEGEÑA,SORIA,,SORIA,568480.73,4629791.38,37,SORIA,LOS RÁBANOS,27312.401468801625
VALTAJEROS,SORIA,,SORIA,564399.87,4643275.46,19,SORIA,LOS RÁBANOS,32334.13181783304
